naics_code,federal_action_obligation,awarding_agency_name,awarding_sub_agency_name,award_description,funding_office_name,recipient_name,recipient_county_name,recipient_congressional_district,recipient_zip_4_code,implan_code,CewEmpRatio,CewWagesRatio,CewAvgRatio,SourceYear
238990,8733.85,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WO#10890758 PROVIDE SECURITY CAGE AROUND FERRIC ACID BUILDING 23470 MARINE CORPS BASE CAMP PENDLETON CA,COMMANDING GENERAL,SAPPER WEST - SPECTRUM SVC GRP-JV,SACRAMENTO,6,958281016,60,NA,NA,NA,NA
238990,11214,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B: USS PINCKNEY (DDG-91)CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,11478,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",PROSTHETICS:STAIR LIFT,261-NETWORK CONTRACT OFFICE 21 (36C261),"RAMPCOUSA, INC.",SACRAMENTO,7,956085758,60,NA,NA,NA,NA
238990,11880,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",BULK SALT DELIVERY FOR VAGLAHS,691-VA GREATER LA HLTHCR SYS(00691),"HEYMAN, JON",LOS ANGELES,33,905052046,60,NA,NA,NA,NA
238990,12000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CALL ORDER 0013,NAVAL FACILITIES ENGINEERING AND,OFFSHORE CRANE & SERVICE CO,VENTURA,26,930011374,60,NA,NA,NA,NA
238990,12000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CALL ORDER 0013,NAVAL FACILITIES ENGINEERING AND,"OST TRUCKS AND CRANES, INC.",VENTURA,24,930011203,60,NA,NA,NA,NA
238990,12114.31,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DESIGN-BUILD NRL WAREHOUSE NSAM CA,COMMANDING OFFICER,"CM CONSTRUCTION SERVICES, INC.",TULARE,22,932919261,60,NA,NA,NA,NA
238990,12170,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B: USS O'KANE (DDG-77 CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,12600,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",PROSTHETICS:VERTICAL PLATFORM LIFT,261-NETWORK CONTRACT OFFICE 21 (36C261),"RAMPCOUSA, INC.",SACRAMENTO,7,956085758,60,NA,NA,NA,NA
238990,13921.31,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,BLDG. 317 COLLABORATION SPACE,NIWC PACIFIC,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,13998.1,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",TWO PORTABLE CEILING LIFTS,261P-NETWORK CONTRACT OFC21(00261P),SONIQE LLC,SAN MATEO,14,943032512,60,NA,NA,NA,NA
238990,14599.65,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",EMERGENCY,664-SAN DIEGO HEALTHCARE SYS(00664),"APEX CONTRACTING AND RESTORATION, INC.",SAN DIEGO,52,921111205,60,NA,NA,NA,NA
238990,22780.76,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,BLG A-33 RM 0600 FINANCIAL TRAINING,NIWC PACIFIC,PERMON CONTRACTORS INC,SAN BERNARDINO,35,917622721,60,NA,NA,NA,NA
238990,25500,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",COIL PROJECT FOR LONG BEACH,600-VA LONG BEACH HLTCAR SYS(00600),KOTUKU INC.,ORANGE,39,906214623,60,NA,NA,NA,NA
238990,30308.91,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,INCREASE SCOPE OF PROJECT DUE TO ENVIRONMENTAL REGULATIONS AND INCREASE TOTAL CONTRACT VALUE AND FUNDING BY $30308.91 FROM $64393.03 TO $94701.99,9 OSS OSAT,MC HATTON ELECTRIC,BUTTE,1,959263003,60,NA,NA,NA,NA
238990,32731.51,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,B-A378 CREATE CONFERENCE ROOM,NIWC PACIFIC,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,39609.34,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,(FB) BRIDGES 417 & 420,NAVFAC SOUTHWEST,SAPPER WEST - SPECTRUM SVC GRP-JV,SACRAMENTO,6,958281016,60,NA,NA,NA,NA
238990,51464.79,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,B-1 RM B232 CREATE MOTHER'S ROOM,NIWC PACIFIC,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,56,NA,NA,NA,NA
238990,54377.9,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,FENCE AND LIGHTING FOR PL3 YARD,163 CES CEO ELECT,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,64962.78,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,ASPHALT STRIPPING WORK,US ARMY ENGINEER DISTRICT SACRAMENT,"MOUNTAIN METHODS, INC.",TUOLUMNE,4,953799780,60,NA,NA,NA,NA
238990,67133.36,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X025 BA20045 DEMO EXISTING VPP SIGN AND ROUTE POWER FOR MCCS MARQ,COMMANDING OFFICER B400,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,56,NA,NA,NA,NA
238990,76886.32,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X016 MIRAMAR - PAINT 8402,NAVFAC SOUTHWEST,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,87555.73,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,SWRMC MULTIPLE BUILDING FLOORING AND PAINT,NAVFAC SOUTHWEST,PERMON CONTRACTORS INC,SAN BERNARDINO,35,917622721,60,NA,NA,NA,NA
238990,90553,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,BLDG 54 GROUNDING PAD,U S ARMY DEPOT TOBYHANNA,"LYNCOLE GROUNDING SOLUTIONS, LLC",LOS ANGELES,43,905031673,60,NA,NA,NA,NA
238990,93900.49,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,NBSD-55 B56 AND B3339 TINT WINDOWS,NAVFAC SOUTHWEST,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,60,NA,NA,NA,NA
238990,100439.67,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,BLDG. 317 COLLABORATION SPACE,NIWC PACIFIC,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,105985,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,LOAD AND HAUL LWM____OY2,US ARMY ENGINEER DISTRICT SACRAMENT,"ESCHEMAN, FREDERICK",YUBA,3,95919,60,NA,NA,NA,NA
238990,124013.74,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X020 MIRAMAR - ROLL UP DOORS B7125 POP 180 DAYS UPON AWARD FOR $124013.74.,NAVFAC SOUTHWEST,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,125800,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,OPTION YR 2 TASK 3.1 AND 3.2,US ARMY ENGINEER DISTRICT SACRAMENT,ANDERSON DRAGLINE INC,BUTTE,1,959179794,60,NA,NA,NA,NA
238990,129933.24,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,57 MUNS 2 GATE OPERATORS AND 2 TURNSTILES BLDG 10300,F3G3AA 57 MXG STAFF,"PONCIANO CONSTRUCTION, INC.",SAN DIEGO,53,920714638,60,NA,NA,NA,NA
238990,149158.48,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,NMAWC-66(HD) - EOD OVERFLOW PARKING AREAS,EXPLOSIVE ORDNANCE DISPOSAL GROUP 1,BULL FENCE INC,SAN DIEGO,52,920644122,56,NA,NA,NA,NA
238990,150253.13,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,57 MUNS GATE OPERATORS& TURNSTILES,F3G3AA 57 MXG STAFF,"PONCIANO CONSTRUCTION, INC.",SAN DIEGO,53,920714638,60,NA,NA,NA,NA
238990,162499.39,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DUNES BOARDWALK - PART 2 | NSAM,COMMANDING OFFICER,"CM CONSTRUCTION SERVICES, INC.",TULARE,22,932919261,60,NA,NA,NA,NA
238990,170718.84,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,B-600 LAB 160 1ST FLOOR RESTROOM RENO,NIWC PACIFIC,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,171723.61,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,TASK ORDER N6247321F5482 PROVIDE GRAZING FENCE INFRASTRUCTURE  PHASE II TRAVIS AFB CA,60 CES,SIERRA RANGE CONSTRUCTION,TULARE,22,932913672,56,NA,NA,NA,NA
238990,174346.2,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X015 MIRAMAR - AUDITORIUM FLOORS,NAVFAC SOUTHWEST,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,179971.57,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,11050434 (PE2138R): EXPAND LAS PULGAS GATE GUARD SHACK,SUPPLY OFFICER,SAPPER WEST - SPECTRUM SVC GRP-JV,SACRAMENTO,6,958281016,56,NA,NA,NA,NA
238990,194478.82,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,BLDG A-33 CYBER S&T CONF ROOM,NIWC PACIFIC,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,213319.16,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,EXERCISE OPTION 02,NAVAL BASE POINT LOMA,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,239179.5,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,B-600 PASSENGER ELEVATORS,NIWC PACIFIC,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,277412.45,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,BLDG. 600 LAB 150A,W0CU USA FUTURES CMD,CALIFORNIA CONSTRUCTORS,SAN DIEGO,49,920581325,60,NA,NA,NA,NA
238990,278264.35,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WO#10840264 10851750 10968794 10941167 11054875 - FENCING PRO,NAVFAC SOUTHWEST,"SIERRA PACIFIC FENCE, INC.",SAN DIEGO,49,920842529,60,NA,NA,NA,NA
238990,279404,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X012 EXTEND ROOFS MECHANICAL ROOMS BUILDING 4044 MCMWTC,COMMANDING OFFICER,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,60,NA,NA,NA,NA
238990,279621.64,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X010 MCRD - BILLBOARDS,NAVFAC SOUTHWEST,"TWINS GENERAL CONTRACTORS, INC.",SAN DIEGO,50,920782454,60,NA,NA,NA,NA
238990,294303.15,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X005 EROSION CONTROL BLDG 1985   (R644-21)  MCLOG,COMMANDING  OFFICER,"DBR INVESTMENTS, INC.",SAN DIEGO,49,920817803,60,NA,NA,NA,NA
238990,335393.74,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X023 BA1749 IWTP POND RELINING,COMMANDER,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,60,NA,NA,NA,NA
238990,560683,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,MOD P00002 NABSDBLDG -624 RENVOATE 2ND DECK AND SECURED ANNEX (CBMM) NAVAL BASE CORONADO,NAVAL BASE CORONADO,PERMON CONTRACTORS INC,SAN BERNARDINO,35,917622721,60,NA,NA,NA,NA
238990,774300.01,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,UNDERGROUND ELECTRICAL FEED PT. SUR,COMMANDING OFFICER,"CM CONSTRUCTION SERVICES, INC.",TULARE,22,932919261,60,NA,NA,NA,NA
322231,14029,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,MISCELLANEOUS SERVICE AND TRADE EQUIPMENT,9 MXG CCA,"AMERICAN IMAGING INTERNATIONAL, INC.",LOS ANGELES,29,914022628,60,NA,NA,NA,NA
332995,-10350,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,NAVY REPAIR,NAVSUP WEAPON SYSTEMS SUPPORT,MARVIN ENGINEERING COMPANY INCORPORATED,LOS ANGELES,43,903022903,60,NA,NA,NA,NA
332995,-3450,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,NAVAL AVIATION,NAVSUP WEAPON SYSTEMS SUPPORT,MARVIN ENGINEERING COMPANY INCORPORATED,LOS ANGELES,43,903022903,60,NA,NA,NA,NA
333411,-18676.84,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",EXERCISE OPTION YEAR 4 TO PROVIDE AIR FILTERS AND INSTALL SERVICES,691-VA GREATER LA HLTHCR SYS(00691),TRI-DIM FILTER CORPORATION,SAN BERNARDINO,39,917098865,60,NA,NA,NA,NA
333411,28420.21,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",EXERCISE OPTION YEAR 4 TO PROVIDE AIR FILTERS AND INSTALL SERVICES,691-VA GREATER LA HLTHCR SYS(00691),TRI-DIM FILTER CORPORATION,SAN BERNARDINO,39,917098865,60,NA,NA,NA,NA
339111,-16852.2,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",DENVER URINALYSIS CPRR TRANSITION TO NEW DENVER VA HOSPITAL - MOVING COSTS,554-DENVER (00554),"BECKMAN COULTER, INC.",ORANGE,39,928216232,60,NA,NA,NA,NA
339111,-15030.84,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",VISN 20 BPA FOR LAB URINALYSIS - OPTION YEAR TWO 3 POP: 3217 TO 3118. BPA CALL FOR PUGET SOUND VAMC,260-NETWORK CONTRACT OFFICE 20 (36C260),"BECKMAN COULTER, INC.",ORANGE,39,928216232,60,NA,NA,NA,NA
339111,-1084.47,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",IGF   OT   IGF URINALYSIS BPA TO BE UTILIZED BY VISN 16 VAMC&CBOC'S,580-HOUSTON(00580),"BECKMAN COULTER, INC.",ORANGE,39,928216232,60,NA,NA,NA,NA
339111,3800,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",REAGENTS AND ANALYZER,261-NETWORK CONTRACT OFFICE 21 (36C261),"BECKMAN COULTER, INC.",ORANGE,39,928216232,60,NA,NA,NA,NA
NA,-397947.05,DEPARTMENT OF DEFENSE (DOD),DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),199708!5700!0397!GD30 !OKLAHOMA CITY ALCLAD           !F3460192C1230  !A!*!P00042             !19970523!19970930!008478711!008478711!008478711!N!18118!TOLO INCORPORATED             !18341 JAMBOREE RD         !IRVINE              !CA!92612!36770!059!06!IRVINE              !ORANGE                !CALIFORNIA!0001!+000000030000!N!N!000000000000!1560!AIRFRAME STRUCTURAL COMPONENTS                    !A1A!AIRFRAMES AND SPARES          !3ACR!KC-135 STRATOLIFTER           !3728!3!*!*!C!B!A!*!A !N!J!2!005!B!* !A!N!A!* !* !N!B!*!A!*!A!A!A!*!*  !*!N!A!B!N!*!*!*!*!*!,FD2030  OC ALC LGI,TOLO INCORPORATED,ORANGE,45,92612,356,NA,NA,NA,NA
NA,302117.79,DEPARTMENT OF DEFENSE (DOD),DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),OKLAHOMA CITY ALCLAD           !F3460192C1230  !A!*!P00042             !19970523!19970930!008478711!008478711!008478711!N!18118!TOLO INCORPORATED             !18341 JAMBOREE RD         !IRVINE              !CA!92612!36770!059!06!IRVINE              !ORANGE                !CALIFORNIA!0001!+000000030000!N!N!000000000000!1560!AIRFRAME STRUCTURAL COMPONENTS                    !A1A!AIRFRAMES AND SPARES          !3ACR!KC-135 STRATOLIFTER           !3728!3!*!*!C!B!A!*!A !N!J!2!005!B!* !A!N!A!* !* !N!B!*!A!*!A!A!A!*!*  !*!N!A!B!N!*!*!*!*!*!,FD2030  OC ALC LGI,TOLO INCORPORATED,ORANGE,45,92612,356,NA,NA,NA,NA
